PacketCounter,SampleTimeFine,dq_W,dq_X,dq_Y,dq_Z,dv[1],dv[2],dv[3],Mag_X,Mag_Y,Mag_Z,Status
1931,263439867,0.999994914493938,-0.001449,-0.001009,-0.002656,0.070127,0.084206,0.124351,-0.092773,-0.529541,-0.802734,0
1932,263456534,0.999992350202078,-0.001224,-0.001167,-0.003527,0.061922,0.088723,0.130682,-0.090820,-0.530029,-0.804199,0
1933,263473201,0.999989403436714,-0.001966,-0.001343,-0.003940,0.056797,0.097295,0.139184,-0.090576,-0.523193,-0.805664,0
1934,263489868,0.999983253396609,-0.003423,-0.001922,-0.004252,0.060968,0.091730,0.136171,-0.092041,-0.518311,-0.809570,0
1935,263506535,0.999974741781863,-0.005432,-0.001702,-0.004257,0.064549,0.078645,0.132211,-0.091553,-0.506836,-0.814697,0
1936,263523202,0.999981885999721,-0.004209,-0.001566,-0.004007,0.066481,0.065700,0.131930,-0.096191,-0.500000,-0.817627,0
1937,263539869,0.999992123927776,-0.002107,-0.000428,-0.003336,0.065359,0.065293,0.130813,-0.090820,-0.495117,-0.819580,0
1938,263556536,0.999998671752528,-0.000307,0.000895,-0.001327,0.053140,0.054869,0.139176,-0.090332,-0.490234,-0.818604,0
1939,263573203,0.999996819973532,0.001618,0.001800,0.000708,0.052848,0.058762,0.144911,-0.084717,-0.495117,-0.818115,0
1940,263589870,0.999994945087290,0.002083,0.001985,0.001353,0.063481,0.061452,0.136228,-0.083740,-0.497070,-0.817139,0
1941,263606537,0.999992110831372,0.001968,0.002762,0.002069,0.061106,0.067266,0.130652,-0.081787,-0.499023,-0.815674,0
1942,263623204,0.999992221950443,0.000789,0.002939,0.002509,0.058049,0.076762,0.129095,-0.076904,-0.503906,-0.815674,0
1943,263639871,0.999995177890044,0.000028,0.002032,0.002349,0.061454,0.077522,0.130524,-0.075439,-0.505371,-0.811768,0
1944,263656538,0.999992391211807,0.000628,0.002280,0.003102,0.060605,0.067662,0.133705,-0.075439,-0.504395,-0.812744,0
1945,263673205,0.999989271655674,0.002276,0.002047,0.003477,0.060716,0.070237,0.129408,-0.070557,-0.507324,-0.809082,0
1946,263689872,0.999983359550553,0.003960,0.002160,0.003596,0.065061,0.075477,0.123968,-0.072998,-0.516357,-0.810791,0
1947,263706539,0.999982224885442,0.004609,0.001941,0.003246,0.068232,0.081361,0.126163,-0.065430,-0.523193,-0.806152,0
1948,263723206,0.999986034241521,0.004462,0.001522,0.002389,0.070234,0.085795,0.126284,-0.064453,-0.534180,-0.801758,0
1949,263739873,0.999988491301262,0.004219,0.001425,0.001785,0.057721,0.093168,0.123536,-0.066895,-0.541504,-0.799561,0
1950,263756540,0.999995694910854,0.002527,0.000828,0.001240,0.049522,0.094416,0.121392,-0.068115,-0.544922,-0.796631,0
1951,263773207,0.999999577626974,0.000725,-0.000488,0.000285,0.057291,0.089482,0.125338,-0.065674,-0.550293,-0.795166,0
1952,263789874,0.999998117627121,-0.001198,-0.001326,-0.000756,0.065966,0.083143,0.123715,-0.068115,-0.544434,-0.795654,0
1953,263806541,0.999994718375156,-0.002049,-0.002145,-0.001329,0.066442,0.075813,0.120473,-0.070801,-0.543945,-0.799072,0
1954,263823208,0.999997780762084,0.000843,-0.001102,-0.001585,0.083689,0.055627,0.132205,-0.069336,-0.540039,-0.795654,0
1955,263839875,0.999996798890783,0.002530,-0.000051,-0.000007,0.035851,0.089357,0.133829,-0.072754,-0.546387,-0.796143,0
1956,263856542,0.999998868322624,-0.000296,0.000711,0.001292,0.047537,0.089297,0.124433,-0.071533,-0.546875,-0.795654,0
1957,263873209,0.999996457350082,-0.002505,-0.000699,0.000568,0.067349,0.084702,0.129149,-0.074707,-0.542969,-0.793213,0
1958,263889876,0.999999482679620,-0.000787,-0.000604,0.000224,0.067331,0.083908,0.140845,-0.077637,-0.543457,-0.799561,0
1959,263906543,0.999999609281278,-0.000245,-0.000846,-0.000078,0.062357,0.088616,0.131684,-0.077637,-0.541992,-0.797607,0
1960,263923210,0.999999496778772,-0.000680,-0.000674,-0.000301,0.062420,0.089066,0.130046,-0.079102,-0.540527,-0.802246,0
1961,263939877,0.999998707688842,-0.001303,-0.000781,-0.000525,0.063268,0.083042,0.133757,-0.081055,-0.539551,-0.801270,0
1962,263956544,0.999998993271759,-0.000998,-0.000746,-0.000679,0.066429,0.082867,0.132879,-0.079590,-0.538574,-0.803223,0
1963,263973211,0.999998543599015,-0.001494,-0.000446,-0.000694,0.067749,0.082681,0.130827,-0.083496,-0.531982,-0.800781,0
1964,263989878,0.999998135097030,-0.001647,-0.000607,-0.000804,0.069877,0.079031,0.128566,-0.080566,-0.528076,-0.804199,0
1965,264006545,0.999997025201230,-0.002163,-0.000109,-0.001122,0.070160,0.085051,0.128454,-0.084473,-0.526611,-0.799805,0
1966,264023212,0.999997002747929,-0.001760,0.000850,-0.001474,0.071800,0.093045,0.124382,-0.080566,-0.522217,-0.805176,0
1967,264039879,0.999995336998030,-0.001877,0.001830,-0.001567,0.067875,0.101155,0.130957,-0.077881,-0.516846,-0.808594,0
1968,264056546,0.999990879059466,-0.003554,0.001673,-0.001677,0.063499,0.102573,0.134879,-0.071533,-0.511475,-0.808594,0
1969,264073213,0.999984557744059,-0.005067,0.000898,-0.002098,0.063957,0.103489,0.143858,-0.070557,-0.503418,-0.812256,0
1970,264089880,0.999975392001169,-0.006453,0.000496,-0.002706,0.065125,0.097449,0.138628,-0.069092,-0.488770,-0.818115,0
1971,264106547,0.999974918894088,-0.006391,0.000660,-0.002980,0.066502,0.094791,0.127134,-0.064209,-0.476807,-0.819824,0
1972,264123214,0.999958328814558,-0.008404,0.000439,-0.003539,0.069243,0.083924,0.157204,-0.062988,-0.464600,-0.824219,0
1973,264139881,0.999928991838317,0.011772,0.001374,-0.001242,0.060696,-0.015920,0.202567,-0.056885,-0.472412,-0.819824,0
1974,264156548,0.999905126137521,-0.011813,-0.006604,-0.002564,0.053585,0.072899,0.035118,-0.069824,-0.468994,-0.825195,0
1975,264173215,0.999859263061575,-0.015843,0.004554,-0.003118,0.056166,0.078876,0.084910,-0.064697,-0.435059,-0.831787,0
1976,264189882,0.999896898200403,-0.013187,0.005044,-0.002616,0.062163,0.068248,0.166704,-0.056396,-0.406982,-0.840820,0
1977,264206549,0.999994888154435,-0.001395,0.001678,-0.002337,0.040324,0.054288,0.164794,-0.049072,-0.395752,-0.844238,0
1978,264223216,0.999992493745112,0.002435,-0.002449,-0.001758,0.042915,0.086949,0.113384,-0.052490,-0.401123,-0.840820,0
1979,264239883,0.999990191649766,-0.004104,-0.000577,-0.001561,0.062494,0.072257,0.105082,-0.052490,-0.397949,-0.841309,0
1980,264256550,0.999909302989924,-0.013261,-0.001538,-0.001779,0.053121,0.025478,0.174876,-0.052246,-0.379395,-0.845215,0
1981,264273217,0.999988234316895,0.000788,-0.003835,-0.002864,0.049336,0.163642,0.144671,-0.062012,-0.375732,-0.844238,0
1982,264289884,0.999949630654512,-0.009119,0.002431,-0.003417,0.068606,0.052677,0.105241,-0.056885,-0.350586,-0.850342,0
1983,264306551,0.999983569834683,-0.001627,0.004442,-0.003238,0.059770,0.050206,0.135016,-0.050781,-0.348633,-0.850342,0
1984,264323218,0.999911861944698,-0.012588,0.003443,-0.002442,0.057461,0.023281,0.206277,-0.041260,-0.329590,-0.853271,0
1985,264339885,0.999971973316635,-0.006536,-0.003439,-0.001229,0.048279,0.013509,0.165578,-0.041260,-0.312744,-0.857422,0
1986,264356552,0.999998058875007,-0.000010,0.001897,0.000533,0.079838,-0.033854,0.132882,-0.049316,-0.305664,-0.857910,0
1987,264373219,0.999992122829056,0.001738,0.002381,0.002658,0.007242,0.035200,0.129899,-0.038330,-0.313721,-0.855469,0
1988,264389886,0.999988803218961,0.004403,-0.000346,0.001700,0.056932,-0.020431,0.137775,-0.041260,-0.320068,-0.851318,0
1989,264406553,0.999993706206998,0.003304,-0.001100,0.000679,0.064653,-0.000343,0.131557,-0.043213,-0.326416,-0.853760,0
1990,264423220,0.999985261777039,0.004738,-0.002631,0.000320,0.051360,0.047976,0.137631,-0.049072,-0.333496,-0.853760,0
1991,264439887,0.999991128297422,0.003633,-0.002075,0.000485,0.050944,0.052660,0.139338,-0.052979,-0.341309,-0.848877,0
1992,264456554,0.999982148460169,0.005543,-0.002195,0.000393,0.055497,0.053412,0.124638,-0.056152,-0.351074,-0.846436,0
1993,264473221,0.999976844828248,0.006705,-0.001162,0.000009,0.056060,0.059548,0.132432,-0.058594,-0.361572,-0.844238,0
1994,264489888,0.999990557861960,0.003920,-0.001590,-0.000993,0.058613,0.069041,0.137987,-0.061035,-0.369385,-0.844238,0
1995,264506555,0.999981050522098,0.005429,-0.002148,-0.001951,0.060199,0.062010,0.155944,-0.064941,-0.379150,-0.839844,0
1996,264523222,0.999970677479813,0.006168,-0.002930,-0.003467,0.069129,0.083151,0.152629,-0.066406,-0.390625,-0.838379,0
1997,264539889,0.999971290289822,0.005082,-0.002752,-0.004901,0.078492,0.095506,0.151437,-0.069092,-0.402344,-0.839355,0
1998,264556556,0.999962227886808,0.003225,-0.003450,-0.007296,0.078089,0.118978,0.150905,-0.072510,-0.404785,-0.837402,0
1999,264573223,0.999945682185993,-0.000369,-0.004806,-0.009241,0.062793,0.141408,0.150658,-0.073975,-0.408203,-0.835693,0
2000,264589890,0.999897557436868,-0.008333,-0.006268,-0.009805,0.054887,0.144964,0.150922,-0.082031,-0.395020,-0.842285,0
2001,264606557,0.999857573270397,-0.013744,-0.006281,-0.007516,0.073096,0.139445,0.133296,-0.093018,-0.372314,-0.850342,0
2002,264623224,0.999697321013690,-0.023939,-0.004946,-0.002781,0.094641,0.108251,0.132146,-0.099121,-0.329834,-0.855469,0
2003,264639891,0.999519448345797,-0.030788,-0.003513,0.000773,0.074172,0.058890,0.145407,-0.112793,-0.274414,-0.866455,0
2004,264656558,0.999488463532317,-0.031732,-0.002639,0.002989,0.061537,0.010557,0.146044,-0.118408,-0.208740,-0.874512,0
2005,264673225,0.999626289603005,-0.026945,-0.002374,0.003953,0.051712,0.005339,0.141511,-0.125244,-0.154297,-0.875244,0
2006,264689892,0.999691902222241,-0.024506,-0.000152,0.003941,0.048648,-0.019903,0.129598,-0.133301,-0.107178,-0.874756,0
2007,264706559,0.999798522665032,-0.019757,0.000799,0.003453,0.062192,-0.021220,0.126976,-0.130127,-0.067139,-0.873779,0
2008,264723226,0.999832101734888,-0.017937,0.002132,0.003078,0.075598,-0.003604,0.140636,-0.126709,-0.030029,-0.870850,0
2009,264739893,0.999871428374079,-0.015532,0.003342,0.002172,0.060413,-0.000504,0.144833,-0.120605,0.000000,-0.866455,0
2010,264756560,0.999946425606539,-0.009938,0.002790,0.000772,0.045929,-0.002080,0.137168,-0.112793,0.024414,-0.860596,0
2011,264773227,0.999986155678210,-0.005035,0.001479,-0.000390,0.047303,-0.018050,0.134954,-0.109375,0.035156,-0.859131,0
2012,264789894,0.999999031118955,-0.000792,0.000855,-0.000761,0.047574,-0.020710,0.124716,-0.110840,0.039062,-0.861572,0
2013,264806561,0.999990763900980,0.004263,0.000277,-0.000473,0.045799,-0.031762,0.133172,-0.107910,0.030762,-0.862061,0
2014,264823228,0.999967229967650,0.008078,-0.000377,0.000371,0.049414,-0.032924,0.143659,-0.107422,0.017334,-0.864502,0
2015,264839895,0.999928074773784,0.011924,-0.000703,0.001077,0.050986,-0.030240,0.138305,-0.108154,0.000488,-0.867920,0
2016,264856562,0.999870353426509,0.016035,0.000122,0.001465,0.050196,-0.029805,0.133864,-0.108643,-0.029297,-0.869873,0
2017,264873229,0.999791915168994,0.020266,0.001391,0.001863,0.049001,-0.026827,0.132573,-0.103027,-0.066895,-0.869873,0
2018,264889896,0.999748230974918,0.022274,0.001573,0.002208,0.042962,-0.018525,0.136161,-0.098389,-0.112305,-0.876221,0
2019,264906563,0.999753849628657,0.022101,0.000892,0.001735,0.039790,0.006684,0.147176,-0.095703,-0.152832,-0.872559,0
2020,264923230,0.999750344244525,0.022331,0.000158,0.000727,0.049792,0.017971,0.148256,-0.094482,-0.194092,-0.872070,0
2021,264939897,0.999748741126268,0.022379,-0.000873,0.000946,0.062425,0.054730,0.150058,-0.094727,-0.239990,-0.868408,0
2022,264956564,0.999827679434879,0.018336,-0.000956,0.002734,0.052878,0.103221,0.146695,-0.099365,-0.279541,-0.865479,0
2023,264973231,0.999960494449974,0.007632,-0.002327,0.003917,0.056014,0.105764,0.144031,-0.097412,-0.297119,-0.863281,0
2024,264989898,0.999976036002380,0.005796,-0.003117,0.002148,0.087993,0.063115,0.144408,-0.105225,-0.310547,-0.860840,0
2025,265006565,0.999978139212428,0.005313,-0.003674,0.001413,0.082496,0.054242,0.143834,-0.114502,-0.318359,-0.855957,0
2026,265023232,0.999976103956910,0.006044,-0.003092,0.001303,0.078355,0.059585,0.140663,-0.118164,-0.333252,-0.855957,0
2027,265039899,0.999973968846734,0.006908,-0.001614,0.001318,0.093136,0.072870,0.152449,-0.123535,-0.343994,-0.858398,0
2028,265056566,0.999987853005739,0.004706,-0.000848,0.001196,0.094212,0.085675,0.161239,-0.123047,-0.350830,-0.853271,0
2029,265073233,0.999992900421207,0.003590,-0.000819,0.000799,0.086288,0.099727,0.163920,-0.127441,-0.360840,-0.851318,0
2030,265089900,0.999989899504799,0.004461,0.000523,0.000174,0.085485,0.108989,0.147504,-0.130859,-0.371094,-0.849854,0
2031,265106567,0.999999316843120,0.000467,0.000969,-0.000459,0.079228,0.100228,0.151999,-0.127930,-0.372070,-0.848389,0
2032,265123234,0.999998392238884,-0.000052,0.001521,-0.000948,0.075109,0.098826,0.142862,-0.122803,-0.373047,-0.849365,0
2033,265139901,0.999996455986196,-0.001689,0.001963,-0.000615,0.070660,0.093881,0.142123,-0.117920,-0.369141,-0.848389,0
2034,265156568,0.999992525741224,-0.002444,0.002955,-0.000489,0.072287,0.050257,0.144409,-0.115234,-0.364258,-0.852783,0
2035,265173235,0.999994838714356,0.000292,0.003058,-0.000940,0.081525,0.018450,0.158383,-0.107666,-0.360352,-0.851318,0
2036,265189902,0.999981020645055,0.005938,-0.001256,-0.001059,0.046233,0.047961,0.142119,-0.106689,-0.379150,-0.847900,0
2037,265206569,0.999995884220641,-0.001151,-0.000177,-0.002622,0.074923,0.045102,0.089200,-0.110107,-0.373291,-0.847900,0
2038,265223236,0.999992591896422,-0.001693,0.001728,-0.002994,0.060247,0.067593,0.129953,-0.105225,-0.368652,-0.848877,0
2039,265239903,0.999991736384850,-0.002020,0.002404,-0.002582,0.044820,0.062662,0.119895,-0.100830,-0.364258,-0.850342,0
2040,265256570,0.999996864644475,0.000812,0.001775,-0.001568,0.034257,0.071516,0.131666,-0.095947,-0.365234,-0.850830,0
2041,265273237,0.999990339804330,-0.003359,0.002640,0.001034,0.042349,0.120992,0.117086,-0.090088,-0.362793,-0.845947,0
2042,265289904,0.999985405476523,-0.005285,0.001101,0.000222,0.070158,0.073286,0.130745,-0.090088,-0.351562,-0.851807,0
2043,265306571,0.999979926075370,-0.006272,-0.000383,-0.000812,0.071250,0.067961,0.132660,-0.088623,-0.341553,-0.852295,0
2044,265323238,0.999980906364175,-0.006003,-0.000753,-0.001261,0.059903,0.062131,0.123326,-0.089844,-0.329346,-0.855469,0
2045,265339905,0.999984183503484,-0.005429,-0.000768,-0.001251,0.054857,0.061563,0.125265,-0.094238,-0.316895,-0.857422,0
2046,265356572,0.999977312068285,-0.006568,-0.000532,-0.001395,0.054670,0.051667,0.139622,-0.091309,-0.308594,-0.857422,0
2047,265373239,0.999975454599140,-0.006764,-0.001109,-0.001451,0.059709,0.028707,0.148310,-0.091064,-0.291260,-0.858398,0
2048,265389906,0.999979235195521,-0.005899,-0.002225,-0.001333,0.050199,0.017325,0.148701,-0.099365,-0.282471,-0.863037,0
2049,265406573,0.999992724237681,-0.003146,-0.001985,-0.000845,0.059589,0.012871,0.152947,-0.103516,-0.271484,-0.864502,0
2050,265423240,0.999998456877834,-0.000797,-0.001533,-0.000318,0.061724,0.011893,0.153665,-0.106445,-0.270020,-0.867432,0
2051,265439907,0.999998604526125,0.001265,-0.001089,0.000070,0.059669,0.011350,0.155068,-0.105957,-0.269531,-0.863037,0
2052,265456574,0.999996756999701,0.002469,-0.000493,0.000385,0.060499,0.019776,0.164591,-0.112305,-0.276367,-0.864014,0
2053,265473241,0.999991633127134,0.004032,-0.000179,0.000668,0.060591,0.026277,0.161981,-0.111084,-0.283203,-0.862061,0
2054,265489908,0.999985498454373,0.005312,-0.000078,0.000881,0.058256,0.032878,0.152523,-0.109619,-0.290283,-0.861816,0
2055,265506575,0.999980844004347,0.006110,-0.000170,0.000978,0.055903,0.041776,0.146280,-0.109131,-0.302002,-0.860840,0
2056,265523242,0.999981678092113,0.005937,-0.000081,0.001180,0.061175,0.054130,0.139472,-0.111572,-0.313965,-0.860840,0
2057,265539909,0.999978563366912,0.006394,0.000271,0.001382,0.063158,0.056428,0.133570,-0.112793,-0.325195,-0.857422,0
2058,265556576,0.999984301401431,0.005404,0.000467,0.001406,0.063360,0.060431,0.136693,-0.113770,-0.337646,-0.853760,0
2059,265573243,0.999987186925670,0.004851,0.000501,0.001358,0.062372,0.063361,0.135169,-0.112305,-0.345459,-0.851318,0
2060,265589910,0.999990852693953,0.004033,0.000242,0.001403,0.062233,0.061828,0.134784,-0.110352,-0.354980,-0.848877,0
2061,265606577,0.999992692298770,0.003513,0.000038,0.001508,0.063107,0.057073,0.134312,-0.109131,-0.361328,-0.848389,0
2062,265623244,0.999992567114165,0.003512,-0.000191,0.001579,0.063358,0.051815,0.135147,-0.108643,-0.366699,-0.846436,0
2063,265639911,0.999990402988364,0.004049,-0.000322,0.001642,0.065065,0.048131,0.136178,-0.114502,-0.376465,-0.842773,0
2064,265656578,0.999988083156264,0.004533,-0.000503,0.001742,0.067013,0.051442,0.136504,-0.112061,-0.383545,-0.843262,0
2065,265673245,0.999988124049963,0.004457,-0.000589,0.001882,0.070964,0.054470,0.136718,-0.113037,-0.392822,-0.840820,0
2066,265689912,0.999988067930278,0.004417,-0.000699,0.001967,0.073592,0.057251,0.137237,-0.119385,-0.398682,-0.842285,0
2067,265706579,0.999988002029036,0.004425,-0.000654,0.001996,0.074780,0.063178,0.136752,-0.118652,-0.409668,-0.836914,0
2068,265723246,0.999990972051091,0.003658,-0.000527,0.002097,0.078498,0.070154,0.139285,-0.122070,-0.417480,-0.836670,0
2069,265739913,0.999991605120781,0.003363,-0.000324,0.002318,0.081116,0.076411,0.136989,-0.122559,-0.423828,-0.833740,0
2070,265756580,0.999996231907634,0.001506,0.000178,0.002289,0.082059,0.079757,0.137830,-0.119629,-0.426025,-0.835693,0
2071,265773247,0.999997820935102,0.000363,0.000655,0.001949,0.079890,0.083763,0.139290,-0.124512,-0.432373,-0.834717,0
2072,265789914,0.999997000542441,-0.000136,0.001830,0.001623,0.076851,0.085017,0.139435,-0.121094,-0.426025,-0.835693,0
2073,265806581,0.999996497244971,-0.000377,0.002293,0.001268,0.071097,0.087767,0.132877,-0.118652,-0.429443,-0.836670,0
2074,265823248,0.999995237859056,-0.001365,0.002659,0.000770,0.068148,0.088660,0.138241,-0.109375,-0.424072,-0.835693,0
2075,265839915,0.999997638822564,-0.000888,0.001969,0.000239,0.066353,0.084513,0.143273,-0.111816,-0.425049,-0.837646,0
2076,265856582,0.999999040344006,-0.000731,0.001173,-0.000099,0.063859,0.079023,0.135528,-0.107422,-0.423096,-0.837158,0
2077,265873249,0.999999642472168,-0.000420,0.000644,-0.000352,0.063269,0.077054,0.132876,-0.102051,-0.418701,-0.836670,0
2078,265889916,0.999998555283352,-0.000502,0.001488,-0.000650,0.068495,0.074559,0.135642,-0.099609,-0.420654,-0.840332,0
2079,265906583,0.999997862452234,-0.000994,0.001596,-0.000861,0.065291,0.067257,0.136068,-0.096680,-0.418701,-0.840820,0
2080,265923250,0.999998992520297,-0.000783,0.000782,-0.000889,0.060111,0.064517,0.135338,-0.096191,-0.418701,-0.838867,0
2081,265939917,0.999999479559377,-0.000382,0.000396,-0.000859,0.059553,0.060719,0.132794,-0.093750,-0.414795,-0.838379,0
2082,265956584,0.999999667686165,0.000280,0.000176,-0.000745,0.058797,0.058847,0.129386,-0.093262,-0.417236,-0.840332,0
2083,265973251,0.999999233922441,0.001009,-0.000394,-0.000599,0.055962,0.060275,0.129251,-0.091797,-0.415283,-0.841797,0
2084,265989918,0.999997086582342,0.002000,-0.001223,-0.000573,0.055702,0.064329,0.128615,-0.094727,-0.421143,-0.840332,0
2085,266006585,0.999995758505985,0.002511,-0.001337,-0.000627,0.057115,0.066562,0.125189,-0.096436,-0.424561,-0.835205,0
2086,266023252,0.999993475947666,0.003271,-0.001387,-0.000650,0.057003,0.066443,0.125271,-0.097900,-0.429443,-0.837158,0
2087,266039919,0.999991709856307,0.003793,-0.001355,-0.000600,0.059047,0.070881,0.130201,-0.101807,-0.434814,-0.832275,0
2088,266056586,0.999995265688636,0.002722,-0.001265,-0.000677,0.059236,0.078549,0.133438,-0.102295,-0.442383,-0.833252,0
2089,266073253,0.999997667195419,0.000811,-0.001807,-0.000861,0.056266,0.076080,0.132545,-0.106689,-0.445801,-0.829346,0
2090,266089920,0.999995773944866,0.001696,-0.002131,-0.001017,0.054839,0.069448,0.128288,-0.112549,-0.445801,-0.833740,0
2091,266106587,0.999994605651395,0.002201,-0.002229,-0.000987,0.050730,0.072484,0.129680,-0.109131,-0.450684,-0.831787,0
2092,266123254,0.999996946688642,0.001326,-0.001961,-0.000709,0.051544,0.064457,0.131155,-0.118408,-0.453613,-0.832764,0
2093,266139921,0.999998805820429,0.001232,-0.000556,-0.000749,0.062602,0.066641,0.148593,-0.116943,-0.455078,-0.828857,0
2094,266156588,0.999998701765551,0.001444,0.000119,-0.000705,0.074827,0.048618,0.145271,-0.118896,-0.458496,-0.828613,0
2095,266173255,0.999993251094045,0.003546,-0.000780,-0.000561,0.058903,0.050334,0.138062,-0.118408,-0.460449,-0.828125,0
